total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label,run_id
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
2566026,182829184,2566026,0,0,0,0,2566026,0,2566026,0.0,0.0,0.0,71.2499343342585,0,0,0,2566026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
14768088,1052220463,14768088,0,0,0,0,14768088,0,14768088,0.0,0.0,0.0,71.2496067872835,0,0,0,14768088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
26977753,1922167792,26977753,0,0,0,0,26977753,0,26977753,0.0,0.0,0.0,71.250107153105,0,0,0,26977753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
39184062,2791860521,39184062,0,0,0,0,39184062,0,39184062,0.0,0.0,0.0,71.24990055905893,0,0,0,39184062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
51368153,3659975170,51368153,0,0,0,0,51368153,0,51368153,0.0,0.0,0.0,71.24988842795263,0,0,0,51368153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
63579289,4530021345,63579289,0,0,0,0,63579289,0,63579289,0.0,0.0,0.0,71.24995287380455,0,0,0,63579289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
75763422,5398134892,75763422,0,0,0,0,75763422,0,75763422,0.0,0.0,0.0,71.24988219249126,0,0,0,75763421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
87948063,6266298468,87948063,0,0,0,0,87948063,0,87948063,0.0,0.0,0.0,71.24998839371824,0,0,0,87948063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
100131617,7134372170,100131617,0,0,0,0,100131617,0,100131617,0.0,0.0,0.0,71.24994466033641,0,0,0,100131617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
112314984,8002434837,112314984,0,0,0,0,112314983,0,112314984,0.0,0.0,0.0,71.24993079284951,0,0,0,112314983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
124500757,8870672333,124500757,0,0,0,0,124500757,0,124500757,0.0,0.0,0.0,71.24994696216987,0,0,0,124500757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
136682846,9738642606,136682846,0,0,0,0,136682846,0,136682846,0.0,0.0,0.0,71.24992558320011,0,0,0,136682846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
148864530,10606590360,148864530,0,0,0,0,148864530,0,148864530,0.0,0.0,0.0,71.24995027358095,0,0,0,148864530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
161049752,11474786471,161049752,0,0,0,0,161049752,0,161049752,0.0,0.0,0.0,71.24994809678441,0,0,0,161049752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns,run3
